,Date,Decred - Tweets
519,2011/12/18,2653
520,2011/12/19,3145
521,2011/12/20,3000
522,2011/12/21,3443
523,2011/12/22,3537
524,2011/12/23,3208
525,2011/12/24,3562
526,2011/12/25,3954
527,2011/12/26,3491
528,2011/12/27,3057
529,2011/12/28,3736
530,2011/12/29,3303
531,2011/12/30,4089
532,2011/12/31,3796
533,2012/01/01,4419
534,2012/01/02,4562
535,2012/01/03,4333
536,2012/01/04,4244
537,2012/01/05,5674
538,2012/01/06,6035
539,2012/01/07,6068
540,2012/01/08,5724
541,2012/01/09,5417
542,2012/01/10,4734
543,2012/01/11,5562
544,2012/01/12,5177
545,2012/01/13,5463
546,2012/01/14,5327
547,2012/01/15,5087
548,2012/01/16,6328
549,2012/01/17,4669
550,2012/01/18,4024
551,2012/01/19,5512
552,2012/01/20,5362
553,2012/01/21,5048
554,2012/01/22,4391
555,2012/01/23,5225
556,2012/01/24,4698
557,2012/01/25,4517
558,2012/01/26,4409
559,2012/01/27,4084
560,2012/01/28,4123
561,2012/01/29,4648
562,2012/01/30,4241
563,2012/01/31,3837
564,2012/02/01,4367
565,2012/02/02,5050
566,2012/02/03,4318
567,2012/02/04,4529
568,2012/02/05,4029
569,2012/02/06,4031
570,2012/02/07,3929
571,2012/02/08,4299
572,2012/02/09,4311
573,2012/02/10,3962
574,2012/02/11,4507
575,2012/02/12,4063
576,2012/02/13,3517
577,2012/02/14,3722
578,2012/02/15,3211
579,2012/02/16,3059
580,2012/02/17,3436
581,2012/02/18,3282
582,2012/02/19,2924
583,2012/02/20,2912
584,2012/02/21,3173
585,2012/02/22,3379
586,2012/02/23,3512
587,2012/02/24,3728
588,2012/02/25,3533
589,2012/02/26,3325
590,2012/02/27,3627
591,2012/02/28,3722
592,2012/02/29,3597
593,2012/03/01,3395
594,2012/03/02,3068
595,2012/03/03,3086
596,2012/03/04,3393
597,2012/03/05,3468
598,2012/03/06,3142
599,2012/03/07,3562
600,2012/03/08,3264
601,2012/03/09,3475
602,2012/03/10,3064
603,2012/03/11,3157
604,2012/03/12,3471
605,2012/03/13,3405
606,2012/03/14,3295
607,2012/03/15,3470
608,2012/03/16,3949
609,2012/03/17,3698
610,2012/03/18,3406
611,2012/03/19,3048
612,2012/03/20,3397
613,2012/03/21,3136
614,2012/03/22,3186
615,2012/03/23,2964
616,2012/03/24,3620
617,2012/03/25,2776
618,2012/03/26,3018
619,2012/03/27,3252
620,2012/03/28,3140
621,2012/03/29,2902
622,2012/03/30,3142
623,2012/03/31,3150
624,2012/04/01,2840
625,2012/04/02,2605
626,2012/04/03,3212
627,2012/04/04,2993
628,2012/04/05,2912
629,2012/04/06,3357
630,2012/04/07,2884
631,2012/04/08,3169
632,2012/04/09,2854
633,2012/04/10,3091
634,2012/04/11,2854
635,2012/04/12,2791
636,2012/04/13,3035
637,2012/04/14,3394
638,2012/04/15,2779
639,2012/04/16,3653
640,2012/04/17,3063
641,2012/04/18,3236
642,2012/04/19,3530
643,2012/04/20,3190
644,2012/04/21,3507
645,2012/04/22,3146
646,2012/04/23,2932
647,2012/04/24,3389
648,2012/04/25,3069
649,2012/04/26,3585
650,2012/04/27,3331
651,2012/04/28,3376
652,2012/04/29,3619
653,2012/04/30,3412
654,2012/05/01,3193
655,2012/05/02,3107
656,2012/05/03,3433
657,2012/05/04,3364
658,2012/05/05,3580
659,2012/05/06,3281
660,2012/05/07,3406
