,Date,Decred - Tweets
610,2010/09/05,548
611,2010/09/06,511
612,2010/09/07,403
613,2010/09/08,545
614,2010/09/09,514
615,2010/09/10,541
616,2010/09/11,433
617,2010/09/12,711
618,2010/09/13,718
619,2010/09/14,664
620,2010/09/15,662
621,2010/09/16,685
622,2010/09/17,1003
623,2010/09/18,562
624,2010/09/19,654
625,2010/09/20,705
626,2010/09/21,1216
627,2010/09/22,1039
628,2010/09/23,1049
629,2010/09/24,807
630,2010/09/25,825
631,2010/09/26,623
632,2010/09/27,1269
633,2010/09/28,1699
634,2010/09/29,1198
635,2010/09/30,638
636,2010/10/01,847
637,2010/10/02,780
638,2010/10/03,672
639,2010/10/04,828
640,2010/10/05,704
641,2010/10/06,692
642,2010/10/07,647
643,2010/10/08,813
644,2010/10/09,750
645,2010/10/10,623
646,2010/10/11,631
647,2010/10/12,646
648,2010/10/13,926
649,2010/10/14,634
650,2010/10/15,581
651,2010/10/16,933
652,2010/10/17,752
653,2010/10/18,947
654,2010/10/19,1408
655,2010/10/20,1183
656,2010/10/21,994
657,2010/10/22,972
658,2010/10/23,835
659,2010/10/24,851
660,2010/10/25,752
661,2010/10/26,866
662,2010/10/27,1117
663,2010/10/28,998
664,2010/10/29,848
665,2010/10/30,659
666,2010/10/31,572
667,2010/11/01,597
668,2010/11/02,458
669,2010/11/03,574
670,2010/11/04,607
671,2010/11/05,835
672,2010/11/06,596
673,2010/11/07,690
674,2010/11/08,1571
675,2010/11/09,648
676,2010/11/10,651
677,2010/11/11,601
678,2010/11/12,456
679,2010/11/13,579
680,2010/11/14,901
681,2010/11/15,4396
682,2010/11/16,3365
683,2010/11/17,675
684,2010/11/18,632
685,2010/11/19,641
686,2010/11/20,784
687,2010/11/21,758
688,2010/11/22,624
689,2010/11/23,660
690,2010/11/24,963
691,2010/11/25,912
692,2010/11/26,1197
693,2010/11/27,822
694,2010/11/28,706
695,2010/11/29,900
696,2010/11/30,797
697,2010/12/01,1109
698,2010/12/02,812
699,2010/12/03,881
700,2010/12/04,729
701,2010/12/05,695
702,2010/12/06,734
703,2010/12/07,1142
704,2010/12/08,903
705,2010/12/09,835
706,2010/12/10,636
707,2010/12/11,1070
708,2010/12/12,1194
709,2010/12/13,1676
710,2010/12/14,1137
711,2010/12/15,1085
712,2010/12/16,949
713,2010/12/17,796
714,2010/12/18,858
715,2010/12/19,1088
716,2010/12/20,1461
717,2010/12/21,1089
718,2010/12/22,1210
719,2010/12/23,1018
720,2010/12/24,851
721,2010/12/25,1076
722,2010/12/26,1028
723,2010/12/27,1140
724,2010/12/28,1030
725,2010/12/29,990
726,2010/12/30,1091
727,2010/12/31,898
728,2011/01/01,1077
729,2011/01/02,1051
730,2011/01/03,1398
731,2011/01/04,1078
732,2011/01/05,1540
733,2011/01/06,1161
734,2011/01/07,1254
735,2011/01/08,1473
736,2011/01/09,1383
737,2011/01/10,1437
738,2011/01/11,1552
739,2011/01/12,1263
740,2011/01/13,1696
741,2011/01/14,1607
742,2011/01/15,1422
743,2011/01/16,1536
744,2011/01/17,1348
745,2011/01/18,1416
746,2011/01/19,1545
747,2011/01/20,1453
748,2011/01/21,1969
749,2011/01/22,2196
750,2011/01/23,1932
751,2011/01/24,2058
752,2011/01/25,1445
753,2011/01/26,1586
754,2011/01/27,1653
755,2011/01/28,1690
756,2011/01/29,2077
757,2011/01/30,3198
758,2011/01/31,2229
759,2011/02/01,1916
760,2011/02/02,1490
761,2011/02/03,1266
762,2011/02/04,1509
763,2011/02/05,1525
764,2011/02/06,1393
765,2011/02/07,1398
766,2011/02/08,1427
767,2011/02/09,2088
768,2011/02/10,3549
769,2011/02/11,4310
770,2011/02/12,3300
771,2011/02/13,3266
772,2011/02/14,4117
773,2011/02/15,3410
774,2011/02/16,2982
775,2011/02/17,3492
776,2011/02/18,3608
777,2011/02/19,2892
778,2011/02/20,3177
779,2011/02/21,3291
780,2011/02/22,3781
781,2011/02/23,3798
782,2011/02/24,3676
783,2011/02/25,3416
784,2011/02/26,3581
785,2011/02/27,3633
786,2011/02/28,3028
787,2011/03/01,5194
788,2011/03/02,3728
789,2011/03/03,4894
790,2011/03/04,3281
791,2011/03/05,3610
792,2011/03/06,3316
793,2011/03/07,3409
794,2011/03/08,3867
795,2011/03/09,3384
796,2011/03/10,2912
797,2011/03/11,3048
798,2011/03/12,3232
799,2011/03/13,2893
800,2011/03/14,2900
801,2011/03/15,3299
802,2011/03/16,3166
803,2011/03/17,3225
804,2011/03/18,3094
805,2011/03/19,3176
806,2011/03/20,4449
807,2011/03/21,4652
808,2011/03/22,3862
809,2011/03/23,6864
810,2011/03/24,4388
811,2011/03/25,4170
812,2011/03/26,4828
813,2011/03/27,4772
814,2011/03/28,5336
815,2011/03/29,4653
816,2011/03/30,3662
817,2011/03/31,4159
818,2011/04/01,3279
819,2011/04/02,3304
820,2011/04/03,3626
821,2011/04/04,4621
822,2011/04/05,4306
823,2011/04/06,3867
824,2011/04/07,3423
825,2011/04/08,3649
826,2011/04/09,3615
827,2011/04/10,3513
828,2011/04/11,4060
829,2011/04/12,4330
830,2011/04/13,4672
831,2011/04/14,5966
832,2011/04/15,4147
833,2011/04/16,5369
834,2011/04/17,4349
835,2011/04/18,5540
836,2011/04/19,6348
837,2011/04/20,5387
838,2011/04/21,4047
839,2011/04/22,4248
840,2011/04/23,4936
841,2011/04/24,4657
842,2011/04/25,5074
843,2011/04/26,6147
844,2011/04/27,7489
845,2011/04/28,6221
846,2011/04/29,6747
847,2011/04/30,8157
848,2011/05/01,7490
849,2011/05/02,5987
850,2011/05/03,6050
851,2011/05/04,6372
852,2011/05/05,7096
853,2011/05/06,6852
854,2011/05/07,7278
855,2011/05/08,6400
856,2011/05/09,7565
857,2011/05/10,7165
858,2011/05/11,7085
859,2011/05/12,7229
860,2011/05/13,9451
861,2011/05/14,8975
862,2011/05/15,8317
863,2011/05/16,11771
864,2011/05/17,10497
865,2011/05/18,12939
866,2011/05/19,11998
867,2011/05/20,11600
868,2011/05/21,10772
869,2011/05/22,10834
870,2011/05/23,12092
871,2011/05/24,13185
872,2011/05/25,14562
873,2011/05/26,14476
874,2011/05/27,10813
875,2011/05/28,11640
876,2011/05/29,11196
877,2011/05/30,12750
878,2011/05/31,14046
879,2011/06/01,13981
880,2011/06/02,15519
881,2011/06/03,17815
882,2011/06/04,19418
883,2011/06/05,17861
884,2011/06/06,20962
885,2011/06/07,18964
886,2011/06/08,27306
887,2011/06/09,26278
888,2011/06/10,24144
889,2011/06/11,23770
890,2011/06/12,27014
891,2011/06/13,25809
892,2011/06/14,29778
893,2011/06/15,27541
894,2011/06/16,28867
895,2011/06/17,26054
896,2011/06/18,26115
897,2011/06/19,27766
898,2011/06/20,25961
899,2011/06/21,24996
900,2011/06/22,26764
901,2011/06/23,24369
902,2011/06/24,25212
903,2011/06/25,22628
904,2011/06/26,23539
905,2011/06/27,30137
906,2011/06/28,26180
907,2011/06/29,24333
908,2011/06/30,23459
909,2011/07/01,30214
910,2011/07/02,32230
911,2011/07/03,22246
912,2011/07/04,23558
913,2011/07/05,23298
914,2011/07/06,26919
915,2011/07/07,22941
916,2011/07/08,24626
917,2011/07/09,22762
918,2011/07/10,28708
919,2011/07/11,25850
920,2011/07/12,23044
921,2011/07/13,27175
922,2011/07/14,28843
923,2011/07/15,24433
924,2011/07/16,24053
925,2011/07/17,24674
926,2011/07/18,27882
927,2011/07/19,24900
928,2011/07/20,25886
929,2011/07/21,25435
930,2011/07/22,24454
931,2011/07/23,21907
932,2011/07/24,23227
933,2011/07/25,26960
934,2011/07/26,23820
935,2011/07/27,23479
936,2011/07/28,25901
937,2011/07/29,22221
938,2011/07/30,19760
939,2011/07/31,24137
940,2011/08/01,23757
941,2011/08/02,21703
942,2011/08/03,18410
943,2011/08/04,18966
944,2011/08/05,21510
945,2011/08/06,20231
946,2011/08/07,20060
947,2011/08/08,24628
948,2011/08/09,23668
949,2011/08/10,19710
950,2011/08/11,18290
951,2011/08/12,17126
952,2011/08/13,19184
953,2011/08/14,21506
954,2011/08/15,19220
955,2011/08/16,20992
956,2011/08/17,20363
957,2011/08/18,20675
958,2011/08/19,22233
959,2011/08/20,21113
960,2011/08/21,22784
961,2011/08/22,25202
962,2011/08/23,22694
963,2011/08/24,22129
964,2011/08/25,23113
965,2011/08/26,21536
966,2011/08/27,20857
967,2011/08/28,18476
968,2011/08/29,18891
969,2011/08/30,17534
970,2011/08/31,17029
971,2011/09/01,16984
972,2011/09/02,16099
973,2011/09/03,14464
974,2011/09/04,17537
975,2011/09/05,18243
976,2011/09/06,18776
977,2011/09/07,16824
978,2011/09/08,15802
979,2011/09/09,18605
980,2011/09/10,15938
981,2011/09/11,15421
982,2011/09/12,16637
983,2011/09/13,14870
984,2011/09/14,14793
985,2011/09/15,15457
986,2011/09/16,14561
987,2011/09/17,13124
988,2011/09/18,14359
989,2011/09/19,16062
990,2011/09/20,21913
991,2011/09/21,17933
992,2011/09/22,17540
993,2011/09/23,19994
994,2011/09/24,19433
995,2011/09/25,19237
996,2011/09/26,17763
997,2011/09/27,18692
998,2011/09/28,13750
999,2011/09/29,12797
1000,2011/09/30,13468
1001,2011/10/01,12999
1002,2011/10/02,11839
1003,2011/10/03,13848
1004,2011/10/04,13799
1005,2011/10/05,13654
1006,2011/10/06,14442
1007,2011/10/07,13746
1008,2011/10/08,12497
1009,2011/10/09,12276
1010,2011/10/10,13349
1011,2011/10/11,13715
1012,2011/10/12,13584
1013,2011/10/13,11659
1014,2011/10/14,14554
1015,2011/10/15,13158
1016,2011/10/16,11983
1017,2011/10/17,14144
1018,2011/10/18,12316
1019,2011/10/19,12555
1020,2011/10/20,11118
1021,2011/10/21,12051
1022,2011/10/22,12109
1023,2011/10/23,13218
1024,2011/10/24,13953
1025,2011/10/25,13107
1026,2011/10/26,12447
1027,2011/10/27,11458
1028,2011/10/28,12707
1029,2011/10/29,12873
1030,2011/10/30,11401
1031,2011/10/31,12022
1032,2011/11/01,12768
1033,2011/11/02,13117
1034,2011/11/03,13114
1035,2011/11/04,15815
1036,2011/11/05,13495
1037,2011/11/06,11541
1038,2011/11/07,12641
1039,2011/11/08,13738
1040,2011/11/09,14341
1041,2011/11/10,14362
1042,2011/11/11,12166
1043,2011/11/12,12204
1044,2011/11/13,12538
1045,2011/11/14,13718
1046,2011/11/15,14168
1047,2011/11/16,13156
1048,2011/11/17,12196
1049,2011/11/18,12421
1050,2011/11/19,10092
1051,2011/11/20,11419
1052,2011/11/21,10158
1053,2011/11/22,11490
1054,2011/11/23,11499
1055,2011/11/24,10946
1056,2011/11/25,11682
1057,2011/11/26,10288
1058,2011/11/27,10752
1059,2011/11/28,12621
1060,2011/11/29,14376
1061,2011/11/30,15435
1062,2011/12/01,14028
1063,2011/12/02,13328
1064,2011/12/03,12858
1065,2011/12/04,11873
1066,2011/12/05,13078
1067,2011/12/06,15244
1068,2011/12/07,12910
1069,2011/12/08,14059
1070,2011/12/09,11780
1071,2011/12/10,11947
1072,2011/12/11,12136
1073,2011/12/12,11359
1074,2011/12/13,11983
1075,2011/12/14,11973
1076,2011/12/15,10025
1077,2011/12/16,10633
1078,2011/12/17,10214
1079,2011/12/18,9874
1080,2011/12/19,12720
1081,2011/12/20,13691
1082,2011/12/21,11883
1083,2011/12/22,12034
1084,2011/12/23,12106
1085,2011/12/24,10250
1086,2011/12/25,11801
1087,2011/12/26,12175
1088,2011/12/27,11746
1089,2011/12/28,10806
1090,2011/12/29,11322
1091,2011/12/30,10544
1092,2011/12/31,10887
1093,2012/01/01,11446
1094,2012/01/02,11914
1095,2012/01/03,13136
1096,2012/01/04,12470
1097,2012/01/05,15384
1098,2012/01/06,14909
1099,2012/01/07,13422
1100,2012/01/08,14670
1101,2012/01/09,14839
1102,2012/01/10,16090
1103,2012/01/11,16988
1104,2012/01/12,13881
1105,2012/01/13,14496
1106,2012/01/14,14564
1107,2012/01/15,13549
1108,2012/01/16,14874
1109,2012/01/17,14278
1110,2012/01/18,14741
1111,2012/01/19,15093
1112,2012/01/20,14194
1113,2012/01/21,13525
1114,2012/01/22,11404
1115,2012/01/23,13216
1116,2012/01/24,14936
1117,2012/01/25,16583
1118,2012/01/26,14442
1119,2012/01/27,14435
1120,2012/01/28,13053
1121,2012/01/29,14391
1122,2012/01/30,13507
1123,2012/01/31,15626
1124,2012/02/01,14973
1125,2012/02/02,16105
1126,2012/02/03,16554
1127,2012/02/04,16362
1128,2012/02/05,14857
1129,2012/02/06,13894
1130,2012/02/07,14708
1131,2012/02/08,14594
1132,2012/02/09,15120
1133,2012/02/10,16357
1134,2012/02/11,15288
1135,2012/02/12,14178
1136,2012/02/13,16251
1137,2012/02/14,18405
1138,2012/02/15,17765
1139,2012/02/16,18665
1140,2012/02/17,14220
1141,2012/02/18,14501
1142,2012/02/19,13247
1143,2012/02/20,14291
1144,2012/02/21,14719
1145,2012/02/22,16291
1146,2012/02/23,17560
1147,2012/02/24,16519
1148,2012/02/25,15158
1149,2012/02/26,13327
1150,2012/02/27,14913
1151,2012/02/28,16324
1152,2012/02/29,15444
1153,2012/03/01,16144
1154,2012/03/02,17614
1155,2012/03/03,12593
1156,2012/03/04,14963
1157,2012/03/05,16144
1158,2012/03/06,15304
1159,2012/03/07,15213
1160,2012/03/08,15705
1161,2012/03/09,15797
1162,2012/03/10,12888
1163,2012/03/11,12646
1164,2012/03/12,14363
1165,2012/03/13,16821
1166,2012/03/14,16186
1167,2012/03/15,15146
1168,2012/03/16,16246
1169,2012/03/17,16085
1170,2012/03/18,13886
1171,2012/03/19,15518
1172,2012/03/20,15982
1173,2012/03/21,16215
1174,2012/03/22,15714
1175,2012/03/23,14259
1176,2012/03/24,13944
1177,2012/03/25,14353
1178,2012/03/26,15780
1179,2012/03/27,15520
1180,2012/03/28,16243
1181,2012/03/29,17029
1182,2012/03/30,15032
1183,2012/03/31,14044
1184,2012/04/01,12758
1185,2012/04/02,14892
1186,2012/04/03,18802
1187,2012/04/04,16684
1188,2012/04/05,16394
1189,2012/04/06,16328
1190,2012/04/07,14273
1191,2012/04/08,13925
1192,2012/04/09,15215
1193,2012/04/10,17422
1194,2012/04/11,18458
1195,2012/04/12,18831
1196,2012/04/13,15778
1197,2012/04/14,17358
1198,2012/04/15,16240
1199,2012/04/16,19108
1200,2012/04/17,18547
1201,2012/04/18,19371
1202,2012/04/19,17782
