,Date,Decred - Tweets
629,2012/04/06,431.023
630,2012/04/07,270.262
631,2012/04/08,1006
632,2012/04/09,1194
633,2012/04/10,471.619
634,2012/04/11,939.157
635,2012/04/12,759.877
636,2012/04/13,580.407
637,2012/04/14,610.79
638,2012/04/15,857.173
639,2012/04/16,930.577
640,2012/04/17,720.944
641,2012/04/18,607.82
642,2012/04/19,445.409
643,2012/04/20,1808
644,2012/04/21,903.036
645,2012/04/22,780.267
646,2012/04/23,556.426
647,2012/04/24,487.674
648,2012/04/25,685.197
649,2012/04/26,936.987
650,2012/04/27,1036
651,2012/04/28,598.255
652,2012/04/29,626.633
653,2012/04/30,574.055
654,2012/05/01,527.45
655,2012/05/02,543.381
656,2012/05/03,440.72
657,2012/05/04,403.724
658,2012/05/05,466.799
659,2012/05/06,295.518
660,2012/05/07,605.214
661,2012/05/08,1113
662,2012/05/09,687.197
663,2012/05/10,502.224
664,2012/05/11,394.36
665,2012/05/12,862.978
666,2012/05/13,503.68
667,2012/05/14,403.902
668,2012/05/15,844.953
669,2012/05/16,961.183
670,2012/05/17,1038
671,2012/05/18,390.029
672,2012/05/19,176.903
673,2012/05/20,326.448
674,2012/05/21,615.195
675,2012/05/22,880.986
676,2012/05/23,335.903
677,2012/05/24,216.523
678,2012/05/25,430.419
679,2012/05/26,1059
680,2012/05/27,390.031
681,2012/05/28,365.797
682,2012/05/29,545.746
683,2012/05/30,479.353
684,2012/05/31,1174
685,2012/06/01,573.098
686,2012/06/02,815.262
687,2012/06/03,268.139
688,2012/06/04,529.294
689,2012/06/05,546.275
690,2012/06/06,855.582
691,2012/06/07,805.067
692,2012/06/08,1281
693,2012/06/09,234.649
694,2012/06/10,444.726
695,2012/06/11,515.474
696,2012/06/12,799.263
697,2012/06/13,248.836
698,2012/06/14,463.345
699,2012/06/15,391.926
700,2012/06/16,580.078
701,2012/06/17,202.101
702,2012/06/18,401.692
703,2012/06/19,376.129
704,2012/06/20,348.855
705,2012/06/21,259.103
706,2012/06/22,636.784
707,2012/06/23,877.289
708,2012/06/24,540.007
709,2012/06/25,399.135
710,2012/06/26,362.181
711,2012/06/27,420.273
712,2012/06/28,866.478
713,2012/06/29,729.469
714,2012/06/30,409.603
715,2012/07/01,462.787
716,2012/07/02,314.447
717,2012/07/03,417.369
718,2012/07/04,635.589
719,2012/07/05,611.916
720,2012/07/06,382.489
721,2012/07/07,1082
722,2012/07/08,267.024
723,2012/07/09,583.916
724,2012/07/10,438.516
725,2012/07/11,263.653
726,2012/07/12,425.769
727,2012/07/13,772.488
728,2012/07/14,819.321
729,2012/07/15,390.287
730,2012/07/16,542.288
731,2012/07/17,620.275
732,2012/07/18,437.442
733,2012/07/19,353.797
734,2012/07/20,387.539
735,2012/07/21,597.14
736,2012/07/22,423.127
737,2012/07/23,558.235
738,2012/07/24,523.399
739,2012/07/25,322.78
740,2012/07/26,665.779
741,2012/07/27,711.819
742,2012/07/28,437.894
743,2012/07/29,281.078
744,2012/07/30,251.268
745,2012/07/31,658.854
746,2012/08/01,701.255
747,2012/08/02,539.499
748,2012/08/03,553.136
749,2012/08/04,532.093
750,2012/08/05,646.362
751,2012/08/06,610.118
752,2012/08/07,726.671
753,2012/08/08,456.583
754,2012/08/09,534.605
755,2012/08/10,665.915
756,2012/08/11,544.084
757,2012/08/12,537.343
758,2012/08/13,453.587
759,2012/08/14,530.491
760,2012/08/15,427.771
761,2012/08/16,595.123
762,2012/08/17,855.841
763,2012/08/18,676.568
764,2012/08/19,1569
765,2012/08/20,2421
766,2012/08/21,1289
767,2012/08/22,2017
768,2012/08/23,2377
769,2012/08/24,3546
770,2012/08/25,1388
771,2012/08/26,1194
772,2012/08/27,2053
773,2012/08/28,2491
774,2012/08/29,4692
775,2012/08/30,3681
776,2012/08/31,2313
777,2012/09/01,2156
778,2012/09/02,1793
779,2012/09/03,1005
780,2012/09/04,1696
781,2012/09/05,2409
782,2012/09/06,5668
783,2012/09/07,6100
784,2012/09/08,2690
785,2012/09/09,1365
786,2012/09/10,6228
787,2012/09/11,5947
788,2012/09/12,4378
789,2012/09/13,8789
790,2012/09/14,5773
791,2012/09/15,2983
792,2012/09/16,5819
793,2012/09/17,6343
794,2012/09/18,4780
795,2012/09/19,12051
796,2012/09/20,6321
797,2012/09/21,10567
798,2012/09/22,8276
799,2012/09/23,3407
800,2012/09/24,3369
801,2012/09/25,889.628
802,2012/09/26,653.202
803,2012/09/27,596.819
804,2012/09/28,974.734
805,2012/09/29,669.253
806,2012/09/30,857.91
807,2012/10/01,810.016
808,2012/10/02,768.379
809,2012/10/03,604.434
810,2012/10/04,469.149
811,2012/10/05,921.51
812,2012/10/06,762.611
813,2012/10/07,623.214
814,2012/10/08,547.65
815,2012/10/09,452.367
816,2012/10/10,335.199
817,2012/10/11,540.817
818,2012/10/12,1095
819,2012/10/13,974.944
820,2012/10/14,594.129
821,2012/10/15,323.378
822,2012/10/16,940.179
823,2012/10/17,1236
824,2012/10/18,1425
825,2012/10/19,1254
826,2012/10/20,1037
827,2012/10/21,671.566
828,2012/10/22,611.143
829,2012/10/23,949.847
830,2012/10/24,686.282
831,2012/10/25,606.904
832,2012/10/26,493.69
833,2012/10/27,1051
834,2012/10/28,544.618
835,2012/10/29,499.109
836,2012/10/30,1454
837,2012/10/31,1504
838,2012/11/01,1200
839,2012/11/02,316.158
840,2012/11/03,841.58
841,2012/11/04,988.344
842,2012/11/05,768.198
843,2012/11/06,638.705
844,2012/11/07,552.195
845,2012/11/08,445.536
846,2012/11/09,373.542
847,2012/11/10,172.71
848,2012/11/11,192.204
849,2012/11/12,218.898
850,2012/11/13,342.918
851,2012/11/14,474.476
852,2012/11/15,782.974
853,2012/11/16,1076
854,2012/11/17,955.483
855,2012/11/18,706.142
856,2012/11/19,439.85
857,2012/11/20,497.468
858,2012/11/21,276.087
859,2012/11/22,561.361
860,2012/11/23,432.413
861,2012/11/24,488.742
862,2012/11/25,272.123
863,2012/11/26,388.125
864,2012/11/27,629.755
865,2012/11/28,620.724
866,2012/11/29,399.793
867,2012/11/30,331.759
868,2012/12/01,234.207
869,2012/12/02,613.539
870,2012/12/03,1005
871,2012/12/04,1001
872,2012/12/05,1118
873,2012/12/06,1165
874,2012/12/07,867.021
875,2012/12/08,407.693
876,2012/12/09,586.833
877,2012/12/10,382.788
878,2012/12/11,592.362
879,2012/12/12,1326
880,2012/12/13,1236
881,2012/12/14,1024
882,2012/12/15,692.411
883,2012/12/16,671.997
884,2012/12/17,581.425
885,2012/12/18,631.547
886,2012/12/19,340.611
887,2012/12/20,352.689
888,2012/12/21,504.715
889,2012/12/22,366.725
890,2012/12/23,315.822
891,2012/12/24,393.632
892,2012/12/25,280.199
893,2012/12/26,230.367
894,2012/12/27,248.866
895,2012/12/28,305.759
896,2012/12/29,349.569
897,2012/12/30,224.739
898,2012/12/31,611.161
899,2013/01/01,625.432
900,2013/01/02,650.617
901,2013/01/03,542.73
902,2013/01/04,632.431
903,2013/01/05,697.556
904,2013/01/06,436.105
905,2013/01/07,486.251
906,2013/01/08,744.377
907,2013/01/09,540.729
908,2013/01/10,348.476
909,2013/01/11,352.523
910,2013/01/12,299.217
911,2013/01/13,248.573
912,2013/01/14,350.094
913,2013/01/15,648.283
914,2013/01/16,590.869
915,2013/01/17,564
916,2013/01/18,514.46
917,2013/01/19,419.126
918,2013/01/20,443.448
919,2013/01/21,449.736
920,2013/01/22,555.379
921,2013/01/23,878.955
922,2013/01/24,591.096
923,2013/01/25,541.34
924,2013/01/26,439.352
925,2013/01/27,457.9
926,2013/01/28,572.558
927,2013/01/29,868.719
928,2013/01/30,1237
929,2013/01/31,605.129
930,2013/02/01,616.258
931,2013/02/02,496.423
932,2013/02/03,453.162
933,2013/02/04,734.492
934,2013/02/05,753.836
935,2013/02/06,893.437
936,2013/02/07,597.649
937,2013/02/08,789.145
938,2013/02/09,715.526
939,2013/02/10,563.173
940,2013/02/11,545.052
941,2013/02/12,523.037
942,2013/02/13,499.386
943,2013/02/14,740.467
944,2013/02/15,606.872
945,2013/02/16,652.056
946,2013/02/17,610.099
947,2013/02/18,649.143
948,2013/02/19,737.778
949,2013/02/20,579.317
950,2013/02/21,547.571
951,2013/02/22,740.879
952,2013/02/23,641.262
953,2013/02/24,857.425
954,2013/02/25,799.813
955,2013/02/26,748.307
956,2013/02/27,750.436
957,2013/02/28,737.42
958,2013/03/01,846.702
959,2013/03/02,885.469
960,2013/03/03,554.34
961,2013/03/04,507.538
962,2013/03/05,1246
963,2013/03/06,1441
964,2013/03/07,991.525
965,2013/03/08,890.844
966,2013/03/09,792.51
967,2013/03/10,744.165
968,2013/03/11,763.601
969,2013/03/12,1354
970,2013/03/13,1134
971,2013/03/14,883.308
972,2013/03/15,3710
973,2013/03/16,2975
974,2013/03/17,1114
975,2013/03/18,4006
976,2013/03/19,2162
977,2013/03/20,2350
978,2013/03/21,2345
979,2013/03/22,1643
980,2013/03/23,1723
981,2013/03/24,1250
982,2013/03/25,2175
983,2013/03/26,2697
984,2013/03/27,4073
985,2013/03/28,2562
986,2013/03/29,2025
987,2013/03/30,2687
988,2013/03/31,3111
989,2013/04/01,2592
990,2013/04/02,4400
991,2013/04/03,4478
992,2013/04/04,4249
993,2013/04/05,4348
994,2013/04/06,3458
995,2013/04/07,2445
996,2013/04/08,4044
997,2013/04/09,6073
998,2013/04/10,8125
999,2013/04/11,4028
1000,2013/04/12,2789
1001,2013/04/13,2395
1002,2013/04/14,1393
1003,2013/04/15,1672
1004,2013/04/16,1984
1005,2013/04/17,2375
1006,2013/04/18,11864
1007,2013/04/19,3353
1008,2013/04/20,2602
1009,2013/04/21,2530
1010,2013/04/22,3960
1011,2013/04/23,3176
1012,2013/04/24,4566
1013,2013/04/25,3672
1014,2013/04/26,2893
1015,2013/04/27,2291
1016,2013/04/28,1703
1017,2013/04/29,4764
1018,2013/04/30,2824
1019,2013/05/01,3054
1020,2013/05/02,1811
1021,2013/05/03,1610
1022,2013/05/04,1047
1023,2013/05/05,1435
1024,2013/05/06,1810
1025,2013/05/07,1910
1026,2013/05/08,1799
1027,2013/05/09,1135
1028,2013/05/10,1487
1029,2013/05/11,1054
1030,2013/05/12,958.657
1031,2013/05/13,2074
1032,2013/05/14,1303
1033,2013/05/15,1228
1034,2013/05/16,1259
1035,2013/05/17,1620
1036,2013/05/18,1618
1037,2013/05/19,1003
1038,2013/05/20,1263
1039,2013/05/21,1439
1040,2013/05/22,1669
1041,2013/05/23,1406
1042,2013/05/24,1707
1043,2013/05/25,1822
1044,2013/05/26,1216
1045,2013/05/27,1611
1046,2013/05/28,1559
1047,2013/05/29,1857
1048,2013/05/30,1385
1049,2013/05/31,1568
