,Date,Google_trends
1429,2021-05-30,46.41935483870968
1430,2021-05-31,45.70967741935483
1431,2021-06-01,45.0
1432,2021-06-02,44.53333333333333
1433,2021-06-03,44.06666666666667
1434,2021-06-04,43.6
1435,2021-06-05,43.13333333333333
1436,2021-06-06,42.66666666666666
1437,2021-06-07,42.2
1438,2021-06-08,41.73333333333333
1439,2021-06-09,41.266666666666666
1440,2021-06-10,40.8
1441,2021-06-11,40.333333333333336
1442,2021-06-12,39.86666666666667
1443,2021-06-13,39.4
1444,2021-06-14,38.933333333333344
1445,2021-06-15,38.46666666666667
1446,2021-06-16,38.0
1447,2021-06-17,37.53333333333333
1448,2021-06-18,37.066666666666656
1449,2021-06-19,36.6
1450,2021-06-20,36.13333333333333
1451,2021-06-21,35.666666666666664
1452,2021-06-22,35.2
1453,2021-06-23,34.73333333333333
1454,2021-06-24,34.266666666666666
1455,2021-06-25,33.8
1456,2021-06-26,33.333333333333336
1457,2021-06-27,32.86666666666667
1458,2021-06-28,32.4
1459,2021-06-29,31.93333333333333
1460,2021-06-30,31.46666666666667
1461,2021-07-01,31.0
1462,2021-07-02,31.032258064516128
1463,2021-07-03,31.064516129032263
1464,2021-07-04,31.096774193548388
1465,2021-07-05,31.12903225806452
1466,2021-07-06,31.161290322580644
1467,2021-07-07,31.19354838709677
1468,2021-07-08,31.225806451612907
1469,2021-07-09,31.258064516129032
1470,2021-07-10,31.29032258064516
1471,2021-07-11,31.32258064516129
1472,2021-07-12,31.35483870967742
1473,2021-07-13,31.387096774193548
1474,2021-07-14,31.41935483870968
1475,2021-07-15,31.451612903225808
1476,2021-07-16,31.48387096774193
1477,2021-07-17,31.516129032258068
1478,2021-07-18,31.548387096774192
1479,2021-07-19,31.580645161290327
1480,2021-07-20,31.61290322580645
1481,2021-07-21,31.64516129032258
1482,2021-07-22,31.677419354838708
1483,2021-07-23,31.70967741935484
1484,2021-07-24,31.741935483870968
1485,2021-07-25,31.774193548387093
1486,2021-07-26,31.806451612903228
1487,2021-07-27,31.83870967741936
1488,2021-07-28,31.87096774193548
1489,2021-07-29,31.90322580645161
1490,2021-07-30,31.935483870967737
1491,2021-07-31,31.967741935483872
1492,2021-08-01,32.0
1493,2021-08-02,31.935483870967737
1494,2021-08-03,31.87096774193548
